date,ticker,market,open,high,low,close,adj_close,volume,year,month,month_name,year_month
2021-04-14,LE=F,Live Cattle Futures,122.625,122.9749984741211,121.57499694824219,122.0999984741211,122.0999984741211,2219,2021,4,April,2021-04
2021-04-15,LE=F,Live Cattle Futures,122.3499984741211,122.3499984741211,120.625,121.5999984741211,121.5999984741211,2223,2021,4,April,2021-04
2021-04-16,LE=F,Live Cattle Futures,122.0,122.0,120.69999694824219,120.8499984741211,120.8499984741211,1428,2021,4,April,2021-04
2021-04-19,LE=F,Live Cattle Futures,121.0250015258789,121.2249984741211,119.5,120.3499984741211,120.3499984741211,1387,2021,4,April,2021-04
2021-04-20,LE=F,Live Cattle Futures,120.4000015258789,121.07499694824219,119.75,120.57499694824219,120.57499694824219,1673,2021,4,April,2021-04
2021-04-21,LE=F,Live Cattle Futures,120.75,120.7750015258789,119.1500015258789,119.7750015258789,119.7750015258789,1950,2021,4,April,2021-04
2021-04-22,LE=F,Live Cattle Futures,119.7750015258789,119.7750015258789,117.4000015258789,118.32499694824219,118.32499694824219,1482,2021,4,April,2021-04
2021-04-23,LE=F,Live Cattle Futures,118.5250015258789,118.82499694824219,117.42500305175781,117.8499984741211,117.8499984741211,846,2021,4,April,2021-04
2021-04-26,LE=F,Live Cattle Futures,117.9749984741211,118.7750015258789,116.8499984741211,118.5,118.5,1133,2021,4,April,2021-04
2021-04-27,LE=F,Live Cattle Futures,118.80000305175781,119.5999984741211,118.32499694824219,118.375,118.375,739,2021,4,April,2021-04
2021-04-28,LE=F,Live Cattle Futures,118.94999694824219,120.0250015258789,118.5,118.94999694824219,118.94999694824219,1007,2021,4,April,2021-04
2021-04-29,LE=F,Live Cattle Futures,119.2249984741211,119.69999694824219,118.80000305175781,119.4749984741211,119.4749984741211,587,2021,4,April,2021-04
2021-04-30,LE=F,Live Cattle Futures,119.5999984741211,119.5999984741211,116.0,116.0,116.0,24391,2021,4,April,2021-04
2021-05-03,LE=F,Live Cattle Futures,116.875,116.9000015258789,114.75,115.30000305175781,115.30000305175781,26888,2021,5,May,2021-05
2021-05-04,LE=F,Live Cattle Futures,115.25,115.32499694824219,112.57499694824219,113.0250015258789,113.0250015258789,32973,2021,5,May,2021-05
2021-05-05,LE=F,Live Cattle Futures,113.44999694824219,114.55000305175781,113.0999984741211,114.42500305175781,114.42500305175781,23799,2021,5,May,2021-05
2021-05-06,LE=F,Live Cattle Futures,114.5,115.625,113.4000015258789,115.4749984741211,115.4749984741211,30820,2021,5,May,2021-05
2021-05-07,LE=F,Live Cattle Futures,115.625,117.3499984741211,115.625,116.0250015258789,116.0250015258789,35914,2021,5,May,2021-05
2021-05-10,LE=F,Live Cattle Futures,116.3499984741211,118.4000015258789,116.0999984741211,118.2249984741211,118.2249984741211,36454,2021,5,May,2021-05
2021-05-11,LE=F,Live Cattle Futures,118.5999984741211,118.9000015258789,117.8499984741211,118.625,118.625,36150,2021,5,May,2021-05
2021-05-12,LE=F,Live Cattle Futures,118.625,119.42500305175781,118.42500305175781,118.5999984741211,118.5999984741211,31338,2021,5,May,2021-05
2021-05-13,LE=F,Live Cattle Futures,118.25,118.67500305175781,114.69999694824219,115.5999984741211,115.5999984741211,40404,2021,5,May,2021-05
2021-05-14,LE=F,Live Cattle Futures,115.75,116.32499694824219,115.07499694824219,115.30000305175781,115.30000305175781,20402,2021,5,May,2021-05
2021-05-17,LE=F,Live Cattle Futures,115.32499694824219,116.1500015258789,114.82499694824219,115.3499984741211,115.3499984741211,16713,2021,5,May,2021-05
2021-05-18,LE=F,Live Cattle Futures,116.0,117.2249984741211,116.0,116.75,116.75,12991,2021,5,May,2021-05
2021-05-19,LE=F,Live Cattle Futures,116.25,117.4749984741211,116.0999984741211,116.9000015258789,116.9000015258789,10797,2021,5,May,2021-05
2021-05-20,LE=F,Live Cattle Futures,117.1500015258789,117.4000015258789,115.69999694824219,116.5999984741211,116.5999984741211,10896,2021,5,May,2021-05
2021-05-21,LE=F,Live Cattle Futures,116.69999694824219,117.80000305175781,116.5,117.67500305175781,117.67500305175781,8732,2021,5,May,2021-05
2021-05-24,LE=F,Live Cattle Futures,117.25,117.375,116.5,116.75,116.75,6117,2021,5,May,2021-05
2021-05-25,LE=F,Live Cattle Futures,117.0999984741211,117.75,116.42500305175781,116.7249984741211,116.7249984741211,7314,2021,5,May,2021-05
2021-05-26,LE=F,Live Cattle Futures,117.0,117.5,116.07499694824219,116.44999694824219,116.44999694824219,8799,2021,5,May,2021-05
2021-05-27,LE=F,Live Cattle Futures,116.44999694824219,117.0999984741211,116.2750015258789,116.3499984741211,116.3499984741211,6119,2021,5,May,2021-05
2021-05-28,LE=F,Live Cattle Futures,116.55000305175781,116.69999694824219,115.82499694824219,115.875,115.875,6247,2021,5,May,2021-05
2021-06-01,LE=F,Live Cattle Futures,112.94999694824219,114.8499984741211,111.4749984741211,113.55000305175781,113.55000305175781,14011,2021,6,June,2021-06
2021-06-02,LE=F,Live Cattle Futures,115.125,117.375,114.69999694824219,117.125,117.125,9402,2021,6,June,2021-06
2021-06-03,LE=F,Live Cattle Futures,117.05000305175781,117.375,116.69999694824219,116.7750015258789,116.7750015258789,4994,2021,6,June,2021-06
2021-06-04,LE=F,Live Cattle Futures,116.7750015258789,117.25,116.3499984741211,116.82499694824219,116.82499694824219,5136,2021,6,June,2021-06
2021-06-07,LE=F,Live Cattle Futures,116.69999694824219,116.75,116.0,116.2249984741211,116.2249984741211,4973,2021,6,June,2021-06
2021-06-08,LE=F,Live Cattle Futures,116.69999694824219,117.0999984741211,116.05000305175781,116.7249984741211,116.7249984741211,2958,2021,6,June,2021-06
2021-06-09,LE=F,Live Cattle Futures,117.0,117.5,116.42500305175781,117.4000015258789,117.4000015258789,2090,2021,6,June,2021-06
2021-06-10,LE=F,Live Cattle Futures,117.5,117.875,117.32499694824219,117.57499694824219,117.57499694824219,850,2021,6,June,2021-06
2021-06-11,LE=F,Live Cattle Futures,117.69999694824219,119.0999984741211,117.69999694824219,118.69999694824219,118.69999694824219,1783,2021,6,June,2021-06
2021-06-14,LE=F,Live Cattle Futures,118.80000305175781,119.6500015258789,118.69999694824219,119.375,119.375,1482,2021,6,June,2021-06
2021-06-15,LE=F,Live Cattle Futures,119.5,121.375,119.5,121.2249984741211,121.2249984741211,3038,2021,6,June,2021-06
2021-06-16,LE=F,Live Cattle Futures,121.5999984741211,122.75,121.5999984741211,122.30000305175781,122.30000305175781,1578,2021,6,June,2021-06
2021-06-17,LE=F,Live Cattle Futures,122.2249984741211,123.0999984741211,120.0,120.0999984741211,120.0999984741211,2076,2021,6,June,2021-06
2021-06-18,LE=F,Live Cattle Futures,121.25,121.94999694824219,120.92500305175781,121.05000305175781,121.05000305175781,1160,2021,6,June,2021-06
2021-06-21,LE=F,Live Cattle Futures,120.94999694824219,121.25,120.17500305175781,120.9749984741211,120.9749984741211,1099,2021,6,June,2021-06
2021-06-22,LE=F,Live Cattle Futures,121.3499984741211,124.2249984741211,121.3499984741211,123.0999984741211,123.0999984741211,1333,2021,6,June,2021-06
2021-06-23,LE=F,Live Cattle Futures,123.75,124.2249984741211,122.05000305175781,122.5,122.5,800,2021,6,June,2021-06
2021-06-24,LE=F,Live Cattle Futures,122.5,123.0999984741211,121.75,122.82499694824219,122.82499694824219,601,2021,6,June,2021-06
2021-06-25,LE=F,Live Cattle Futures,122.8499984741211,123.0250015258789,121.9749984741211,122.82499694824219,122.82499694824219,449,2021,6,June,2021-06
2021-06-28,LE=F,Live Cattle Futures,123.0999984741211,123.30000305175781,121.69999694824219,122.0999984741211,122.0999984741211,739,2021,6,June,2021-06
2021-06-29,LE=F,Live Cattle Futures,122.125,122.5999984741211,121.30000305175781,122.55000305175781,122.55000305175781,839,2021,6,June,2021-06
2021-06-30,LE=F,Live Cattle Futures,122.75,123.30000305175781,121.9000015258789,122.5,122.5,25193,2021,6,June,2021-06
2021-07-01,LE=F,Live Cattle Futures,122.69999694824219,124.32499694824219,121.5,123.57499694824219,123.57499694824219,27475,2021,7,July,2021-07
